Dependent,Independent,Lag,PACF,Significant
NBP,JKM,6,-0.023958254501672816,FALSE
NBP,JKM,7,-0.012848389807123564,FALSE
NBP,JKM,8,-0.02042412851304825,FALSE
NBP,JKM,9,-0.058017958682493036,TRUE
NBP,JKM,10,-0.05326767851389367,TRUE
NBP,JKM,11,0.023012967508884086,FALSE
NBP,JKM,12,-0.012815209680923425,FALSE
NBP,JKM,13,-0.04346030272560046,TRUE
NBP,JKM,14,0.026843430786498625,FALSE
NBP,JKM,15,-0.03539214842494976,FALSE
NBP,JKM,16,-0.024483211648677644,FALSE
NBP,JKM,17,-0.01772327534854957,FALSE
NBP,JKM,18,0.029734868556044805,FALSE
NBP,JKM,19,0.0038884430309234328,FALSE
NBP,JKM,20,-0.006175552587051059,FALSE
NBP,JKM,21,0.004455016786669245,FALSE
NBP,JKM,22,-0.010146060520700979,FALSE
NBP,JKM,23,0.04705307743781442,TRUE
NBP,JKM,24,-0.009138728897390381,FALSE
NBP,JKM,25,-0.024139335370551317,FALSE
NBP,JKM,26,-0.0070202634315767246,FALSE
NBP,JKM,27,0.015286400426044084,FALSE
NBP,JKM,28,0.03970600562162062,TRUE
NBP,JKM,29,-0.036785110700014605,FALSE
NBP,JKM,30,-0.04543290393927526,TRUE
NBP,JKM,31,0.025718818812014075,FALSE
NBP,JKM,32,-0.005182374946201195,FALSE
NBP,JKM,33,-0.03209795082885784,FALSE
NBP,JKM,34,0.019765754024598483,FALSE
NBP,JKM,35,-0.01586436709537474,FALSE
NBP,TTF,1,0.04462836296497249,TRUE
NBP,TTF,2,-8.55475850757992e-4,FALSE
NBP,TTF,3,0.01312757350462255,FALSE
NBP,TTF,4,-0.12028889648727377,TRUE
NBP,TTF,5,-0.004973784914937628,FALSE
NBP,TTF,6,-0.04728287851715875,TRUE
NBP,TTF,7,-0.01400893150258324,FALSE
NBP,TTF,8,0.023402812280972032,FALSE
NBP,TTF,9,-0.07364603890378825,TRUE
NBP,TTF,10,0.039462605975788476,TRUE
NBP,TTF,11,0.026317858324121618,FALSE
NBP,TTF,12,0.021821432524800306,FALSE
NBP,TTF,13,-0.0343719864388462,FALSE
NBP,TTF,14,0.040158935443706224,TRUE
NBP,TTF,15,-0.015182145080252863,FALSE
NBP,TTF,16,0.02059389064464547,FALSE
NBP,TTF,17,-0.026502951093967806,FALSE
NBP,TTF,18,0.038288020418351644,FALSE
NBP,TTF,19,-0.007828348244192646,FALSE
NBP,TTF,20,-0.0024712378787646126,FALSE
NBP,TTF,21,-0.05059249920553198,TRUE
NBP,TTF,22,-0.007491938987646773,FALSE
NBP,TTF,23,-0.03213925321184567,FALSE
NBP,TTF,24,0.009528004068519955,FALSE
NBP,TTF,25,-0.029530962192381927,FALSE
NBP,TTF,26,-0.03579306296957116,FALSE
NBP,TTF,27,0.04505969409063103,TRUE
NBP,TTF,28,0.03528162829234469,FALSE
NBP,TTF,29,0.01894567368737214,FALSE
NBP,TTF,30,-0.03820229201053951,FALSE
NBP,TTF,31,0.003483964947960687,FALSE
NBP,TTF,32,-0.008888432451048752,FALSE
NBP,TTF,33,0.0015264854412293304,FALSE
NBP,TTF,34,0.03407603913352865,FALSE
NBP,TTF,35,-0.01430497376868919,FALSE
NBP,HH,1,-0.047632257685118876,TRUE
NBP,HH,2,-0.008036663470701928,FALSE
NBP,HH,3,-0.022565865835506523,FALSE
NBP,HH,4,0.03304389214622546,FALSE
NBP,HH,5,-0.0583198885757273,TRUE
NBP,HH,6,-0.03443800848971769,FALSE
NBP,HH,7,0.02022896518270771,FALSE
NBP,HH,8,6.006864687767874e-4,FALSE
NBP,HH,9,-0.042297235876614714,TRUE
NBP,HH,10,-0.054531664937054185,TRUE
NBP,HH,11,0.026271700556674132,FALSE
NBP,HH,12,0.014790300125837612,FALSE
NBP,HH,13,-0.008259019569736962,FALSE
NBP,HH,14,0.03787924238062169,FALSE
NBP,HH,15,-0.02773285015545296,FALSE
NBP,HH,16,-0.03500967292863648,FALSE
NBP,HH,17,-0.020893510422155495,FALSE
NBP,HH,18,-0.004747932851663527,FALSE
NBP,HH,19,-0.016047151673544532,FALSE
NBP,HH,20,0.013667597955214094,FALSE
NBP,HH,21,-0.0064052997648000745,FALSE
NBP,HH,22,-0.0024009524053866297,FALSE
NBP,HH,23,0.03700685491716235,FALSE
NBP,HH,24,-0.01595767631100623,FALSE
NBP,HH,25,-0.012812577021182993,FALSE
NBP,HH,26,-2.0255686198944296e-4,FALSE
NBP,HH,27,0.020377723261739145,FALSE
NBP,HH,28,0.021632538748206302,FALSE
NBP,HH,29,-0.03756624259441655,FALSE
NBP,HH,30,-0.022029967659718888,FALSE
NBP,HH,31,0.014815491656585977,FALSE
NBP,HH,32,-0.011223726128957662,FALSE
NBP,HH,33,-0.0036313542456121476,FALSE
NBP,HH,34,0.03629413371229035,FALSE
NBP,HH,35,-0.01418727015254689,FALSE
TTF,JKM,1,-0.06439387740100674,TRUE
TTF,JKM,2,-0.010226702262042428,FALSE
TTF,JKM,3,-0.019327262503422576,FALSE
TTF,JKM,4,0.020485634023612163,FALSE
TTF,JKM,5,-0.049729262651527474,TRUE
TTF,JKM,6,-0.023264000825506444,FALSE
TTF,JKM,7,-0.016036381788670957,FALSE
TTF,JKM,8,-0.02543809619238345,FALSE
TTF,JKM,9,-0.04671408671084279,TRUE
TTF,JKM,10,-0.052574159632653744,TRUE
TTF,JKM,11,0.0018318833274616508,FALSE
TTF,JKM,12,-0.028333025926954764,FALSE
TTF,JKM,13,-0.031353423771263114,FALSE
TTF,JKM,14,0.03393099683421186,FALSE
TTF,JKM,15,-0.01271932381834611,FALSE
TTF,JKM,16,-0.014219888411434732,FALSE
TTF,JKM,17,-0.03902145805517521,FALSE
TTF,JKM,18,0.010238875035376965,FALSE
TTF,JKM,19,0.014399633642001593,FALSE
TTF,JKM,20,0.011180292123274975,FALSE
TTF,JKM,21,0.02985706129606051,FALSE
TTF,JKM,22,-0.013122975301240705,FALSE
TTF,JKM,23,0.03333188912863389,FALSE
TTF,JKM,24,-7.74766034732251e-4,FALSE
TTF,JKM,25,-0.00733536073521074,FALSE
TTF,JKM,26,-0.006426745580660844,FALSE
TTF,JKM,27,-0.013753904026064983,FALSE
TTF,JKM,28,0.021479324261352552,FALSE
TTF,JKM,29,-0.04767680833709571,TRUE
TTF,JKM,30,-0.01594653729449971,FALSE
TTF,JKM,31,0.0019661148266899944,FALSE
TTF,JKM,32,-0.0013659862284153017,FALSE
TTF,JKM,33,-0.04041654335581158,TRUE
TTF,JKM,34,0.003289845737540242,FALSE
TTF,JKM,35,-0.028108359075534044,FALSE
TTF,NBP,1,0.04860077173168101,TRUE
TTF,NBP,2,0.005538070325847316,FALSE
TTF,NBP,3,0.02617328096224041,FALSE
TTF,NBP,4,-0.05957677658392865,TRUE
TTF,NBP,5,0.04170260752343879,TRUE
TTF,NBP,6,-0.02641251292213727,FALSE
TTF,NBP,7,0.01060167552392917,FALSE
TTF,NBP,8,0.013160370504677619,FALSE
TTF,NBP,9,-0.04474373260583292,TRUE
TTF,NBP,10,0.0614501655428217,TRUE
TTF,NBP,11,-0.010296979323326004,FALSE
TTF,NBP,12,-0.007823031789442946,FALSE
TTF,NBP,13,-0.010297501402228383,FALSE
TTF,NBP,14,0.047173305173429415,TRUE
TTF,NBP,15,0.029614520630081492,FALSE
TTF,NBP,16,0.01769103812818756,FALSE
TTF,NBP,17,-0.062413818504695795,TRUE
TTF,NBP,18,0.028425085185742924,FALSE
TTF,NBP,19,-0.014772172195208653,FALSE
TTF,NBP,20,-0.017773460685082943,FALSE
TTF,NBP,21,-0.005058504044868395,FALSE
TTF,NBP,22,-0.030790998275490783,FALSE
TTF,NBP,23,-0.05577938648448594,TRUE
TTF,NBP,24,0.01621952450318431,FALSE
TTF,NBP,25,2.257660574233383e-4,FALSE
TTF,NBP,26,-0.03372393523290001,FALSE
TTF,NBP,27,0.015461962989445724,FALSE
TTF,NBP,28,0.012823074582587695,FALSE
TTF,NBP,29,0.027451126978984896,FALSE
TTF,NBP,30,0.010040460175801158,FALSE
TTF,NBP,31,-0.037478839228744176,FALSE
TTF,NBP,32,0.013238458939029245,FALSE
TTF,NBP,33,0.012071637749770154,FALSE
TTF,NBP,34,0.020848797369422516,FALSE
TTF,NBP,35,-0.026761338842915636,FALSE
TTF,HH,1,-0.04107731967886549,TRUE
TTF,HH,2,-0.008518797893547387,FALSE
TTF,HH,3,-0.035249952183718784,FALSE
TTF,HH,4,0.0545851868825663,TRUE
TTF,HH,5,-0.05949621008728237,TRUE
TTF,HH,6,-0.038101984664860755,FALSE
TTF,HH,7,0.03160581037240847,FALSE
TTF,HH,8,-0.012063989392542458,FALSE
TTF,HH,9,-0.03660498048703664,FALSE
TTF,HH,10,-0.05697590435898547,TRUE
TTF,HH,11,0.009274063893924215,FALSE
TTF,HH,12,0.012788146281109148,FALSE
TTF,HH,13,-7.642662166312873e-4,FALSE
TTF,HH,14,0.03123132487573466,FALSE
TTF,HH,15,-0.010525762303519851,FALSE
TTF,HH,16,-0.031754502447377916,FALSE
TTF,HH,17,-0.04408918500625968,TRUE
TTF,HH,18,-0.012868845198277823,FALSE
TTF,HH,19,-8.271687068280214e-4,FALSE
TTF,HH,20,0.025307033687199745,FALSE
TTF,HH,21,0.0028320543881479045,FALSE
TTF,HH,22,-0.011793410208762923,FALSE
TTF,HH,23,0.02515543844987196,FALSE
TTF,HH,24,-0.01625433006611377,FALSE
TTF,HH,25,-0.00446900206265905,FALSE
TTF,HH,26,-0.0022835398996136004,FALSE
TTF,HH,27,-0.0035569624790812463,FALSE
TTF,HH,28,0.012962895460602142,FALSE
TTF,HH,29,-0.04803795290516007,TRUE
TTF,HH,30,-0.01056126424630919,FALSE
TTF,HH,31,-0.0035931261767362947,FALSE
TTF,HH,32,-0.014083962626524409,FALSE
TTF,HH,33,0.0038801648647540927,FALSE
TTF,HH,34,0.019856801262067555,FALSE
TTF,HH,35,-0.012705462112964134,FALSE
HH,JKM,1,-0.062428597007592956,TRUE
HH,JKM,2,0.046983337574894445,TRUE
HH,JKM,3,-0.02012805600636304,FALSE
HH,JKM,4,-0.009035660368560156,FALSE
HH,JKM,5,-0.06354222884145139,TRUE
HH,JKM,6,-0.030610233388032326,FALSE
HH,JKM,7,-0.02736460621015972,FALSE
HH,JKM,8,0.01068638128419755,FALSE
HH,JKM,9,-0.023089626784089885,FALSE
HH,JKM,10,0.01738866004825689,FALSE
HH,JKM,11,-0.024083657577015798,FALSE
HH,JKM,12,-0.01756502141409133,FALSE
HH,JKM,13,-0.013726245902556685,FALSE
HH,JKM,14,0.0026598264127429246,FALSE
HH,JKM,15,-0.023527130432002476,FALSE
HH,JKM,16,0.007109361079768511,FALSE
HH,JKM,17,3.547548794192865e-4,FALSE
HH,JKM,18,0.004196657612483289,FALSE
HH,JKM,19,0.04063357403923237,TRUE
HH,JKM,20,0.025725200140517407,FALSE
HH,JKM,21,0.004323186567261866,FALSE
HH,JKM,22,-0.019341315487875516,FALSE
HH,JKM,23,-0.02074416326083139,FALSE
HH,JKM,24,-0.03175993583845925,FALSE
HH,JKM,25,-0.004548198015617675,FALSE
HH,JKM,26,-0.006916021867113609,FALSE
HH,JKM,27,-0.029986398316316058,FALSE
HH,JKM,28,-0.034696866758259684,FALSE
HH,JKM,29,-0.025455855477243144,FALSE
HH,JKM,30,-0.020005352299349976,FALSE
HH,JKM,31,0.007904500287494301,FALSE
HH,JKM,32,-0.005462220930912061,FALSE
HH,JKM,33,0.0022833463483961885,FALSE
HH,JKM,34,0.0404541295298062,TRUE
HH,JKM,35,0.003291230798041526,FALSE
HH,NBP,1,-0.05922970550867727,TRUE
HH,NBP,2,0.04575547949448368,TRUE
HH,NBP,3,-0.02163539069400769,FALSE
HH,NBP,4,-0.0025822995183778638,FALSE
HH,NBP,5,-0.06513202953149794,TRUE
HH,NBP,6,-0.028140488977468323,FALSE
HH,NBP,7,-0.01816342463868835,FALSE
HH,NBP,8,0.005639353357730908,FALSE
HH,NBP,9,-0.024484335108331028,FALSE
HH,NBP,10,0.017168142500160553,FALSE
HH,NBP,11,-0.025927696392567173,FALSE
HH,NBP,12,-0.014170225506987667,FALSE
HH,NBP,13,-0.008971536803249266,FALSE
HH,NBP,14,0.008598638527954906,FALSE
HH,NBP,15,-0.015791431054506123,FALSE
HH,NBP,16,0.004145858427453852,FALSE
HH,NBP,17,0.004284566041384183,FALSE
HH,NBP,18,-4.584036347489184e-4,FALSE
HH,NBP,19,0.02178908062517449,FALSE
HH,NBP,20,0.023852237374249467,FALSE
HH,NBP,21,0.0038860099500412338,FALSE
HH,NBP,22,-0.027716574184912798,FALSE
HH,NBP,23,-0.026128455970941194,FALSE
HH,NBP,24,-0.043898819704118186,TRUE
HH,NBP,25,-0.01125371584560912,FALSE
HH,NBP,26,-0.0050373964913299945,FALSE
HH,NBP,27,-0.03281962810038391,FALSE
HH,NBP,28,-0.02611263583982251,FALSE
HH,NBP,29,-0.016241706606451273,FALSE
HH,NBP,30,-0.028335864627679782,FALSE
HH,NBP,31,0.002556315270570408,FALSE
HH,NBP,32,-0.00866289287581894,FALSE
HH,NBP,33,0.016387631816390687,FALSE
HH,NBP,34,0.05165584543188193,TRUE
HH,NBP,35,5.785603275395151e-4,FALSE
HH,TTF,1,-0.05421764533262757,TRUE
HH,TTF,2,0.04429923718484537,TRUE
HH,TTF,3,-0.023436186756667813,FALSE
HH,TTF,4,-0.003208209436534704,FALSE
HH,TTF,5,-0.06824275554488944,TRUE
HH,TTF,6,-0.02948625688795104,FALSE
HH,TTF,7,-0.021297276552807637,FALSE
HH,TTF,8,0.004461022532606353,FALSE
HH,TTF,9,-0.02457593339281578,FALSE
HH,TTF,10,0.019137638517336884,FALSE
HH,TTF,11,-0.025002940445860947,FALSE
HH,TTF,12,-0.014661583599667407,FALSE
HH,TTF,13,-0.005303705538190786,FALSE
HH,TTF,14,0.005449120109814177,FALSE
HH,TTF,15,-0.018688918058979938,FALSE
HH,TTF,16,0.006593458168348476,FALSE
HH,TTF,17,0.0015761722472090263,FALSE
HH,TTF,18,0.002164052811675142,FALSE
HH,TTF,19,0.022228061578906347,FALSE
HH,TTF,20,0.015567286514730725,FALSE
HH,TTF,21,4.917462843505401e-4,FALSE
HH,TTF,22,-0.027777695363196266,FALSE
HH,TTF,23,-0.025671921337408123,FALSE
HH,TTF,24,-0.04233917441039885,TRUE
HH,TTF,25,-0.011963085373094004,FALSE
HH,TTF,26,-0.006007781162271677,FALSE
HH,TTF,27,-0.032423890803248555,FALSE
HH,TTF,28,-0.025913707711699794,FALSE
HH,TTF,29,-0.01869116981460323,FALSE
HH,TTF,30,-0.03195474173005975,FALSE
HH,TTF,31,0.003889022692047021,FALSE
HH,TTF,32,-0.01071730695309422,FALSE
HH,TTF,33,0.013463946980993988,FALSE
HH,TTF,34,0.052102301926055,TRUE
HH,TTF,35,7.020407831604109e-4,FALSE
