Dependent,Independent,Lag,PACF,Significant
NBP,JKM,23,0.04634126395361341,TRUE
NBP,JKM,24,-0.008667871261370768,FALSE
NBP,JKM,25,-0.02228666859876973,FALSE
NBP,JKM,26,-0.006170877424756781,FALSE
NBP,JKM,27,0.013477317790840763,FALSE
NBP,JKM,28,0.03688537959035452,FALSE
NBP,JKM,29,-0.03658069627676833,FALSE
NBP,JKM,30,-0.04652016170924913,TRUE
NBP,JKM,31,0.026429282942406575,FALSE
NBP,JKM,32,-0.004391977677012074,FALSE
NBP,JKM,33,-0.03248837151392668,FALSE
NBP,JKM,34,0.0203424601936392,FALSE
NBP,JKM,35,-0.017123022111504,FALSE
NBP,TTF,1,0.03366778900143389,FALSE
NBP,TTF,2,-0.0034941704364450446,FALSE
NBP,TTF,3,0.015434350903713274,FALSE
NBP,TTF,4,-0.1227638078495096,TRUE
NBP,TTF,5,-0.010004938513518713,FALSE
NBP,TTF,6,-0.052984732408190974,TRUE
NBP,TTF,7,-0.019213538705563193,FALSE
NBP,TTF,8,0.023188627761775864,FALSE
NBP,TTF,9,-0.07494227528791325,TRUE
NBP,TTF,10,0.03592190625934138,FALSE
NBP,TTF,11,0.02966498816796466,FALSE
NBP,TTF,12,0.02400194072211094,FALSE
NBP,TTF,13,-0.03676666319822083,FALSE
NBP,TTF,14,0.043867245264241406,TRUE
NBP,TTF,15,-0.01858836631573422,FALSE
NBP,TTF,16,0.016981165834775658,FALSE
NBP,TTF,17,-0.026193940847407244,FALSE
NBP,TTF,18,0.034756937073974196,FALSE
NBP,TTF,19,-0.008392986567743742,FALSE
NBP,TTF,20,-0.0038569464755297757,FALSE
NBP,TTF,21,-0.04733597062742311,TRUE
NBP,TTF,22,-0.009349108349389854,FALSE
NBP,TTF,23,-0.029800482990861507,FALSE
NBP,TTF,24,0.008409555338276711,FALSE
NBP,TTF,25,-0.03129526482003807,FALSE
NBP,TTF,26,-0.036192213046223144,FALSE
NBP,TTF,27,0.043455128361327304,TRUE
NBP,TTF,28,0.02706096760950507,FALSE
NBP,TTF,29,0.018195903450299422,FALSE
NBP,TTF,30,-0.04694464976174214,TRUE
NBP,TTF,31,0.009518548488596625,FALSE
NBP,TTF,32,-0.00780735882551722,FALSE
NBP,TTF,33,-0.005275859635335707,FALSE
NBP,TTF,34,0.028397104778747094,FALSE
NBP,TTF,35,-0.011406249931346212,FALSE
NBP,HH,1,-0.04792718189484463,TRUE
NBP,HH,2,-0.009542772260307666,FALSE
NBP,HH,3,-0.02352729285946826,FALSE
NBP,HH,4,0.034989646897884266,FALSE
NBP,HH,5,-0.05393253921366215,TRUE
NBP,HH,6,-0.033464601446845155,FALSE
NBP,HH,7,0.01731544353132133,FALSE
NBP,HH,8,-0.0013813845152925303,FALSE
NBP,HH,9,-0.04052800201819096,TRUE
NBP,HH,10,-0.05192082361470354,TRUE
NBP,HH,11,0.02583932703898682,FALSE
NBP,HH,12,0.013320968265426827,FALSE
NBP,HH,13,-0.008384750641921396,FALSE
NBP,HH,14,0.037187295008614805,FALSE
NBP,HH,15,-0.027953928055428522,FALSE
NBP,HH,16,-0.032562873006327805,FALSE
NBP,HH,17,-0.021796574469984533,FALSE
NBP,HH,18,-0.0012555340466893807,FALSE
NBP,HH,19,-0.01309083789860071,FALSE
NBP,HH,20,0.013271458569678426,FALSE
NBP,HH,21,-0.004409339255681474,FALSE
NBP,HH,22,0.0012913890307197687,FALSE
NBP,HH,23,0.037631527103651044,FALSE
NBP,HH,24,-0.014363049920145105,FALSE
NBP,HH,25,-0.013668932902601022,FALSE
NBP,HH,26,0.0010595707712493724,FALSE
NBP,HH,27,0.02113538559176464,FALSE
NBP,HH,28,0.019250841345583077,FALSE
NBP,HH,29,-0.03821640927046709,FALSE
NBP,HH,30,-0.021357039335393083,FALSE
NBP,HH,31,0.018867409277373265,FALSE
NBP,HH,32,-0.009877131107054737,FALSE
NBP,HH,33,-0.003403766626221527,FALSE
NBP,HH,34,0.03952286489724122,TRUE
NBP,HH,35,-0.016515075659594126,FALSE
TTF,JKM,1,-0.06089911443334293,TRUE
TTF,JKM,2,-0.01241817104431139,FALSE
TTF,JKM,3,-0.022271053324889226,FALSE
TTF,JKM,4,0.023427559117660077,FALSE
TTF,JKM,5,-0.05453929616793778,TRUE
TTF,JKM,6,-0.022452672195856963,FALSE
TTF,JKM,7,-0.01072352102806163,FALSE
TTF,JKM,8,-0.02462183289341559,FALSE
TTF,JKM,9,-0.048881734639571905,TRUE
TTF,JKM,10,-0.058065816989318716,TRUE
TTF,JKM,11,9.956491570917662e-4,FALSE
TTF,JKM,12,-0.026872955941990597,FALSE
TTF,JKM,13,-0.03149644638568763,FALSE
TTF,JKM,14,0.03399461571052899,FALSE
TTF,JKM,15,-0.01413306414797656,FALSE
TTF,JKM,16,-0.016467311194432524,FALSE
TTF,JKM,17,-0.041717950837499566,TRUE
TTF,JKM,18,0.007729525929419572,FALSE
TTF,JKM,19,0.016660154981693476,FALSE
TTF,JKM,20,0.016262446799223056,FALSE
TTF,JKM,21,0.02546419592481087,FALSE
TTF,JKM,22,-0.014671605088311163,FALSE
TTF,JKM,23,0.03230217327696901,FALSE
TTF,JKM,24,-9.814627768064124e-4,FALSE
TTF,JKM,25,-0.007217264701571226,FALSE
TTF,JKM,26,-0.008209413132697982,FALSE
TTF,JKM,27,-0.010773914485528075,FALSE
TTF,JKM,28,0.018859616839441967,FALSE
TTF,JKM,29,-0.05154491100774144,TRUE
TTF,JKM,30,-0.01650034313831937,FALSE
TTF,JKM,31,0.003751658970083941,FALSE
TTF,JKM,32,-0.004932492529909518,FALSE
TTF,JKM,33,-0.03444753263980367,FALSE
TTF,JKM,34,0.003301128405697654,FALSE
TTF,JKM,35,-0.02370528240355399,FALSE
TTF,NBP,1,0.02973194490478041,FALSE
TTF,NBP,2,0.0058208909696207504,FALSE
TTF,NBP,3,0.022390520019193522,FALSE
TTF,NBP,4,-0.08654434401802763,TRUE
TTF,NBP,5,0.027078852608459793,FALSE
TTF,NBP,6,-0.027635056652941897,FALSE
TTF,NBP,7,0.005225863999283531,FALSE
TTF,NBP,8,0.02169217911884524,FALSE
TTF,NBP,9,-0.05673491152663471,TRUE
TTF,NBP,10,0.07305328298100239,TRUE
TTF,NBP,11,-0.006139823385601352,FALSE
TTF,NBP,12,-0.0075832231471230594,FALSE
TTF,NBP,13,-0.01692780914090834,FALSE
TTF,NBP,14,0.045309525653486664,TRUE
TTF,NBP,15,0.021198643942783025,FALSE
TTF,NBP,16,0.01180279048877442,FALSE
TTF,NBP,17,-0.06130942577591357,TRUE
TTF,NBP,18,0.020988348334629748,FALSE
TTF,NBP,19,0.0011076134645729247,FALSE
TTF,NBP,20,-0.015481823373363958,FALSE
TTF,NBP,21,-0.018241883955802774,FALSE
TTF,NBP,22,-0.03225362269533808,FALSE
TTF,NBP,23,-0.058426001551001895,TRUE
TTF,NBP,24,0.008192279017651138,FALSE
TTF,NBP,25,-0.004392808834945048,FALSE
TTF,NBP,26,-0.039306483369564306,TRUE
TTF,NBP,27,0.007986534481839768,FALSE
TTF,NBP,28,0.006809129667978821,FALSE
TTF,NBP,29,0.029543877181342194,FALSE
TTF,NBP,30,-0.011900631576761023,FALSE
TTF,NBP,31,-0.0306025192538134,FALSE
TTF,NBP,32,0.014668745599328238,FALSE
TTF,NBP,33,0.014560131535425961,FALSE
TTF,NBP,34,0.013034512384954546,FALSE
TTF,NBP,35,-0.02892561799627138,FALSE
TTF,HH,1,-0.03965205181219501,TRUE
TTF,HH,2,-0.010395868392420838,FALSE
TTF,HH,3,-0.03497674662559407,FALSE
TTF,HH,4,0.055382562277089376,TRUE
TTF,HH,5,-0.05873081339643495,TRUE
TTF,HH,6,-0.037104257242879427,FALSE
TTF,HH,7,0.02938202589621396,FALSE
TTF,HH,8,-0.011340088885433629,FALSE
TTF,HH,9,-0.035951819582631744,FALSE
TTF,HH,10,-0.05378751329999791,TRUE
TTF,HH,11,0.009122097638317806,FALSE
TTF,HH,12,0.00959877747780081,FALSE
TTF,HH,13,-0.00183793682166633,FALSE
TTF,HH,14,0.0338863427636819,FALSE
TTF,HH,15,-0.008683985261694976,FALSE
TTF,HH,16,-0.031654569767917425,FALSE
TTF,HH,17,-0.042614324660376394,TRUE
TTF,HH,18,-0.00892216322130464,FALSE
TTF,HH,19,2.2400441727699148e-4,FALSE
TTF,HH,20,0.026705434838298816,FALSE
TTF,HH,21,0.004901569023163654,FALSE
TTF,HH,22,-0.011275346813672366,FALSE
TTF,HH,23,0.026987565168287656,FALSE
TTF,HH,24,-0.014137329977607792,FALSE
TTF,HH,25,-0.004447145306592823,FALSE
TTF,HH,26,-0.0016286535293821248,FALSE
TTF,HH,27,-0.0017979220611890369,FALSE
TTF,HH,28,0.01254291088258715,FALSE
TTF,HH,29,-0.051272056357284386,TRUE
TTF,HH,30,-0.008244521670611746,FALSE
TTF,HH,31,0.0018371645109350443,FALSE
TTF,HH,32,-0.012903317620594663,FALSE
TTF,HH,33,0.005173478888247998,FALSE
TTF,HH,34,0.020200812610761305,FALSE
TTF,HH,35,-0.012695686246684408,FALSE
HH,JKM,1,-0.0621950088750179,TRUE
HH,JKM,2,0.045849498087141186,TRUE
HH,JKM,3,-0.020058415761896674,FALSE
HH,JKM,4,-0.010207400973013607,FALSE
HH,JKM,5,-0.06236749131797695,TRUE
HH,JKM,6,-0.03248434651903377,FALSE
HH,JKM,7,-0.026650930372743624,FALSE
HH,JKM,8,0.0095420305617202935,FALSE
HH,JKM,9,-0.023307848005565568,FALSE
HH,JKM,10,0.01971450773026795,FALSE
HH,JKM,11,-0.026064373403699558,FALSE
HH,JKM,12,-0.01754372358927484,FALSE
HH,JKM,13,-0.011788926616821082,FALSE
HH,JKM,14,-1.987944982507985e-6,FALSE
HH,JKM,15,-0.023906487341009197,FALSE
HH,JKM,16,0.0063977468990292635,FALSE
HH,JKM,17,-5.903862346236678e-4,FALSE
HH,JKM,18,0.0045222294478398884,FALSE
HH,JKM,19,0.03832298170394351,FALSE
HH,JKM,20,0.025908405847768736,FALSE
HH,JKM,21,0.00512043587913863,FALSE
HH,JKM,22,-0.019832759433573342,FALSE
HH,JKM,23,-0.02138713222186548,FALSE
HH,JKM,24,-0.031504761623784454,FALSE
HH,JKM,25,-0.00487484901181728,FALSE
HH,JKM,26,-0.006262335455753095,FALSE
HH,JKM,27,-0.02841724622434016,FALSE
HH,JKM,28,-0.033976692091195,FALSE
HH,JKM,29,-0.024026333187977016,FALSE
HH,JKM,30,-0.022257522091676554,FALSE
HH,JKM,31,0.007033070792743129,FALSE
HH,JKM,32,-0.005205740439916482,FALSE
HH,JKM,33,0.0027735913635399774,FALSE
HH,JKM,34,0.041661340987570745,TRUE
HH,JKM,35,0.003879296916493276,FALSE
HH,NBP,1,-0.059017253065562235,TRUE
HH,NBP,2,0.04556394065317527,TRUE
HH,NBP,3,-0.021391832245424677,FALSE
HH,NBP,4,-0.0021101146493257704,FALSE
HH,NBP,5,-0.06402494139510671,TRUE
HH,NBP,6,-0.02966115408185493,FALSE
HH,NBP,7,-0.0190501253209404,FALSE
HH,NBP,8,0.007430470417841931,FALSE
HH,NBP,9,-0.025026256549634876,FALSE
HH,NBP,10,0.01490959137757202,FALSE
HH,NBP,11,-0.02581035419885854,FALSE
HH,NBP,12,-0.014406150312937512,FALSE
HH,NBP,13,-0.008886231410692804,FALSE
HH,NBP,14,0.01161348721974271,FALSE
HH,NBP,15,-0.017534907996734142,FALSE
HH,NBP,16,0.002552664637040653,FALSE
HH,NBP,17,0.002667540574750825,FALSE
HH,NBP,18,8.331171226069656e-4,FALSE
HH,NBP,19,0.021723579959750397,FALSE
HH,NBP,20,0.020514067643959466,FALSE
HH,NBP,21,0.006149962547215049,FALSE
HH,NBP,22,-0.02592539187257444,FALSE
HH,NBP,23,-0.027883003287143826,FALSE
HH,NBP,24,-0.04439010371127164,TRUE
HH,NBP,25,-0.01219031265972229,FALSE
HH,NBP,26,-0.005540875077974419,FALSE
HH,NBP,27,-0.03131926422799287,FALSE
HH,NBP,28,-0.02593300660092972,FALSE
HH,NBP,29,-0.017899026857291542,FALSE
HH,NBP,30,-0.02852614989345407,FALSE
HH,NBP,31,0.005791224590134303,FALSE
HH,NBP,32,-0.007789379713268214,FALSE
HH,NBP,33,0.016116134997559338,FALSE
HH,NBP,34,0.05083804449404102,TRUE
HH,NBP,35,0.0013136619724911803,FALSE
HH,TTF,1,-0.05549787428311597,TRUE
HH,TTF,2,0.04439424236316837,TRUE
HH,TTF,3,-0.02452667684752724,FALSE
HH,TTF,4,-0.004573112345705301,FALSE
HH,TTF,5,-0.0669010484740026,TRUE
HH,TTF,6,-0.03123347816353751,FALSE
HH,TTF,7,-0.02124460742290226,FALSE
HH,TTF,8,0.005217269336920276,FALSE
HH,TTF,9,-0.024071459827485014,FALSE
HH,TTF,10,0.018525318938543697,FALSE
HH,TTF,11,-0.025042133449120922,FALSE
HH,TTF,12,-0.015951218439243135,FALSE
HH,TTF,13,-0.008329184113010953,FALSE
HH,TTF,14,0.009902146573296826,FALSE
HH,TTF,15,-0.01909517575359743,FALSE
HH,TTF,16,0.0037915978127741625,FALSE
HH,TTF,17,3.3391076138133236e-4,FALSE
HH,TTF,18,0.0034955360002303635,FALSE
HH,TTF,19,0.021614291630567543,FALSE
HH,TTF,20,0.014305398102735794,FALSE
HH,TTF,21,0.0019211352197515239,FALSE
HH,TTF,22,-0.027008654291659554,FALSE
HH,TTF,23,-0.025757227759480306,FALSE
HH,TTF,24,-0.0422870341327641,TRUE
HH,TTF,25,-0.012414645997710154,FALSE
HH,TTF,26,-0.007302032144362055,FALSE
HH,TTF,27,-0.0322640229337966,FALSE
HH,TTF,28,-0.028122549950836018,FALSE
HH,TTF,29,-0.01895900871212259,FALSE
HH,TTF,30,-0.030514875011258793,FALSE
HH,TTF,31,0.00347011479448926,FALSE
HH,TTF,32,-0.009178474865254974,FALSE
HH,TTF,33,0.015693007920859564,FALSE
HH,TTF,34,0.04969564136335375,TRUE
HH,TTF,35,-2.1184691579638883e-4,FALSE
